farmacia_nro_soe;titular_nombre;direccion_vial_tipo;direccion_vial_nombre;direccion_vial_nro;municipio_nombre;localizacion_coordenada_x;localizacion_coordenada_y
2722;Eusebio Martin Dominguez;AVDA;de las Provincias;46;Fuenlabrada;432393;4460846
2723;Mª Angeles Fabrega Egea;CALLE;Valladolid;5;Fuenlabrada;431674;4460631
2724;Cristina Lorenzana Herreros;CALLE;Fátima;8;Leganés;433697;4468071
2725;Igone Matesanz Santa Maria;PLAZA;Mayor;5;Pozuelo de Alarcón;430944;4476218
2726;Olga Inmaculada Manzanares Fernandez;AVDA;del Hospital;5;Fuenlabrada;430384;4460061
2727;Felisa Aguado Acevedo;AVDA;de la Independencia;39;San Sebastián de los Reyes;446178;4489356
2728;Tamara Acedo Finez;CALLE;de Aquitania;26;Madrid;447744;4474484
2729;Julia Peña Asensio;CALLE;Jose Maria Pereda;8;Alcalá de Henares;469210;4482989
2730;Maria Pilar Muñoz Garcia;AVDA;del Parque;1;Getafe;437397;4463914
2732;José Luis Ayuso Martínez;CALLE;del Corazón de María;8;Colmenar Viejo;434546;4502008
2733;Ignacio Luaces Frades;CALLE;del Marqués de la Valdavia;131;Alcobendas;444311;4488685
2734;Enrique Navarro Gonzalez;AVDA;Cristóbal Colón;16;Torrejón de Ardoz;461944;4479346
2735;Pilar Alarcon Cebrian;CALLE;Portugal;33;Fuenlabrada;431220;4459351
2736;Jose Mª Lopez  Bonilla;AVDA;de Levante;101;Rivas-Vaciamadrid;456462;4464455
2737;Dolores Morlan Gimenez-Montesinos;CALLE;María Blanchard;6;Pinto;440449;4455985
2738;Patricia Gomez Villarejo;CTRA;de Andalucía;89;Aranjuez;448352;4431140
2739;Maria Nieves Segarra Villas;PSAJE;Poetas;1;Villaviciosa de Odón;422789;4467603
2740;Maria Jesus Bombín  Salazar;AVDA;de los Labradores;9;Tres Cantos;439811;4494287
2741;Carmen Gracia Romero Galvan;AVDA;de las Arcas del Agua;7;Getafe;436605;4460498
2742;Maria Gema Torrecillas Casamayor;PASEO;de la Estación;1;Alcalá de Henares;469200;4481823
2743;Mercedes Rife Gonzalez;CALLE;Juncal;4;Torrejón de Ardoz;461116;4479001
2744;Mª Del Carmen Martin Moreno;CALLE;de Valencia;6;Fuenlabrada;432662;4460415
2745;Luis Camison Gonzalez;AVDA;del Plantío;10;Coslada;452361;4475638
2746;Maria Asuncion Corrales  Diaz;CALLE;Nicolasa Fernández;26;Collado Villalba;414130;4498148
2747;Paloma Arnuncio Reche;AVDA;Constitución;153;Torrejón de Ardoz;460136;4478727
2748;Juan Luis Gomez Garcia-Rojo;AVDA;de Carmen Martín Gaite;17;Leganés;436206;4466381
2749;Fulgencio Gonzalez Garcia;CALLE;Río Guadiana;1;Parla;434587;4455016
2750;Manuel Maroto Maroto;CALLE;Carretas;36;Villaviciosa de Odón;423331;4467644
2751;Mªteresa Domercq Jimenez;AVDA;de España;23;Coslada;452132;4474708
2752;Luis Eduardo Garcia Santos;CALLE;de Venezuela;3;Fuenlabrada;433402;4460015
2753;Luis Guillermo Casco Cañas;CALLE;Bellavista;1;Alcalá de Henares;469909;4481316
2754;David Egea Rondon;CALLE;de Gijón;9;Fuenlabrada;431600;4461079
2756;Mª Paloma Hernandez Perez;PASEO;de Puerto Rico;20;Fuenlabrada;433126;4460120
2757;Rocio Soria Esteban;CALLE;de Gómez Campo;6;Escorial, El;404269;4493339
2758;Adoracion Castillo De La Torre;CALLE;Argentina;22;Coslada;454080;4475220
2759;Isabel Ortiz Muñoz;CALLE;de Creta;7;Fuenlabrada;431737;4459266
2760;Oscar Rubio Nogales;CALLE;Getafe;17;Parla;434503;4455286
2761;Mª Josefa Carrillo Poyato;AVDA;Fronteras;3;Torrejón de Ardoz;459003;4478629
2762;Mª Antonia Llena Martinez;AVDA;de la Hispanidad;16;Fuenlabrada;433216;4460521
2763;Rosario Gutierrez Ramos;CALLE;del Río Duero;19;Colmenar Viejo;434685;4501554
2764;Mª Purificacion San Miguel Muñoz;CTRA;Torrelodones;11;Galapagar;415304;4492318
2765;Mª Angeles De Jaime Guijarro;CALLE;Reino Unido;2;Torrejón de Ardoz;461703;4478786
2766;Carmen Sanchez Hernandez;CALLE;de la Sal;1;Parla;434214;4454573
2767;Ines Taus Miguel;CALLE;Camilo José Cela;10;Rozas de Madrid, Las;424129;4485795
2768;Concepcion Almarza Camacho;CALLE;La Coruña;27;Alcalá de Henares;469970;4482076
2769;Maria Diana Serrano Gil;AVDA;Olímpica;18;Móstoles;424977;4464612
2770;Rocio Garcia De Paz;CALLE;de Federico García Lorca;1;Velilla de San Antonio;458510;4468690
2771;Josefina Parellada Ferrer;AVDA;de Algorta;13;San Fernando de Henares;455562;4474293
2772;Maria Dolores Gomez-Martino Arroyo;CALLE;Fuente del Álamo;16;Collado Villalba;415844;4499597
2773;Mª Asuncion Diez Castillo;AVDA;del Ventisquero de la Condesa;20;Madrid;439300;4482183
2774;Luis Alfredo Castillo Aguadero;CALLE;Humanes;35;Fuenlabrada;432739;4458757
2775;Isabel Fernandez Garcia;AVDA;Fuenlabrada;78;Leganés;435120;4464437
2776;Jose Javier Diaz Ramirez;CALLE;Uruguay;6;Coslada;453335;4475050
2777;Jesus Serrano Garcia;CALLE;Camino de Humanes;27;Móstoles;427061;4463154
2778;Mª Del Rosario Lomelino Garcia;CALLE;de la Escultura;6;Fuenlabrada;428785;4461100
2779;Beatriz De La Torre González;CALLE;de Ribadeo;23;Fuenlabrada;431361;4461179
2780;Mª Luz Sierra Martin;CALLE;Simca;8;Madrid;439951;4468651
2781;Concepcion Yagüe Miguel;AVDA;del Somorrostro;4;San Fernando de Henares;455481;4474648
2782;Ana Mª Tovar Hernanz;CALLE;Orquídea;7;Móstoles;426606;4465768
2783;Mª Carmen Fernandez Perez;AVDA;de Atenas;75;Rozas de Madrid, Las;421834;4485647
2784;Miguel Ambroa Martinez;AVDA;de la Rioja;16;San Sebastián de los Reyes;446847;4489775
2785;Cristina Zaragoza Arnaez;CALLE;de la Fuente;15;Parla;434073;4454548
2786;Carlos Bahlsen Jimenez;CALLE;de Hungría;s/n;Madrid;447564;4474382
2787;Sandra Garcia Martin;CALLE;Escofina;34;Collado Villalba;413870;4497843
2788;Maria Lourdes Del  Amo  Medina;CALLE;de Sevilla;15;Fuenlabrada;432209;4460442
2789;Estrella Nieto Gimenez-Montesinos;AVDA;de Retamas;20;Alcorcón;429341;4465502
2790;Jose Manuel Labrador Barba;CALLE;Humilladero;9;Fuenlabrada;432302;4459597
2791;Mercedes Garcia Rodriguez;AVDA;Francisco Javier Sauquillo;18;Fuenlabrada;433141;4459502
2792;Maria Del Carmen Boto Rodriguez;CALLE;de Blascomillán;39;Colmenar Viejo;434306;4502060
2793;Ana Sierra Muñoz;CALLE;Vistalegre;42;Colmenarejo;413786;4490586
2794;Mª Concepcion Cazorla Ruiz;AVDA;del Mar Mediterráneo;106;Valdemoro;441809;4448187
2795;Monica Longobardo Martin;CALLE;de Julián Berrendero;14;San Agustín del Guadalix;447880;4503473
2797;Juan Ramon Vicente  Muñoz;CALLE;San Juan;55;Valdemorillo;409833;4483787
2798;Mª Paz Fuentes Cano;CALLE;San Vidal;24;Alcalá de Henares;468388;4480241
2799;Ignacio Gonzalez Gallastegui;AVDA;del Parque de Palomeras Bajas;23;Madrid;444143;4470087
2800;Sara Maria Pardo Davila;AVDA;Comunidad de Madrid;3;Pozuelo de Alarcón;432704;4476768
2801;Rafael Barreiros Gonzalez;CALLE;las Pozas;181;San Lorenzo de El Escorial;404549;4495282
2802;Nieves Briceño Montañez;AVDA;María Zambrano;15;Getafe;438508;4464171
2803;Carlos Jimenez Martinez;AVDA;Juan Carlos I;5;Alcalá de Henares;466853;4481546
2804;Soledad Gonzalez Del Tanago Del Rio;CALLE;Real de San Sebastián;13;Brunete;415452;4472884
2805;Maria Josefa Rodriguez Cuellar;CALLE;Castilla-León;14;Valdemoro;441797;4448892
2806;Marta Genuina Lopez Vinuesa;CALLE;Moreras;2;Majadahonda;426251;4478423
2807;Mercedes Cañizares Piñero;AVDA;de la Tejera;2;Colmenar Viejo;435982;4501250
2808;Jose Miguel Hernandez Fernandez De Velasco;CALLE;Apóstol Santiago;9;Valdemoro;442248;4449519
2809;Alfonso Moreno Aznar;CALLE;de Mercedes Izquierdo;3;San Sebastián de los Reyes;446947;4488908
2810;Mª Luisa Martin Hernandez;AVDA;del Siglo XXI;S/N;Boadilla del Monte;424278;4473128
2811;Miguel Mendez Diaz;PASEO;de Pastrana;38;Alcalá de Henares;468944;4479980
2812;Jose Angel Petrirena Ortiz;CMNO;Ancho;13;Daganzo de Arriba;461182;4488065
2813;José Gómez Begué;CMNO;Huertas;2;Pozuelo de Alarcón;430640;4476617
2814;Rodrigo Lorenzo Diaz;AVDA;de Madrid;S/N;Villanueva del Pardillo;418212;4482411
2815;Adela Ramirez Vence;AVDA;Sierra de Gredos;3;Villanueva de la Cañada;414819;4477002
2816;Maria Mar Cifuentes Vega;CALLE;de la Fragua;1;Manzanares el Real;426801;4508743
2817;Juan Carlos Sevilla Jimenez;CALLE;Monte Albillo;7;Algete;457301;4494186
2818;Ana Alicia Martin Aparicio;AVDA;del Mar Mediterráneo;85;Valdemoro;441717;4447941
2819;Ángela Rebeca Lorenzo Pascual;CALLE;Reyes Católicos;20;Parla;435053;4453681
2820;Emilio Martinez Imaz;CALLE;de San Roque;71;Navalcarnero;413970;4459780
2821;Cristina Nieto Manchado;AVDA;Madrid;70;Torrejón de Ardoz;461237;4479263
2822;Mariana Sella Cravero;CALLE;Huertos;2;Torrelodones;421218;4492036
2823;Maria Angeles Escutia Lopez;AVDA;del Consuelo;30;Ciempozuelos;446916;4445245
2824;Ana Isabel Belloso Cubino;CALLE;del Sáhara;60;Madrid;441191;4467175
2825;Concepcion Ibañez Gomez;TRVA;de los Morales;7;Soto del Real;433362;4511539
2826;Maria Nieves Murillo Mirat;AVDA;de la Unión Europea;41;Arroyomolinos;421865;4459448
2827;David Granel Martinez;CALLE;Playa Frexeira;2;Collado Villalba;414595;4497348
2828;Carmen Lopez Castillo;CALLE;de Albino Pérez Ayestarain;39;San Fernando de Henares;454444;4475330
2829;Maria Del Valle Ortuzar Gutierrez;CALLE;Castillo de Arévalo;2;Rozas de Madrid, Las;424327;4484309
2830;Raquel Gonzalez-Guerrero Llamas;AVDA;Juan Carlos I;28;Hoyo de Manzanares;423439;4497362
2831;Maria Torres Bueno;CALLE;de Móstoles;78;Fuenlabrada;431174;4460663
2832;Luis Ceres Rodriguez;AVDA;Kiel;s/n;Nuevo Baztán;419646;4480096
2833;Mª Del Carmen Diaz-Regañon Casado;CALLE;Islas Canarias;145;Getafe;435593;4460007
2834;Belen Pardo Asensio;AVDA;de los Labradores;5;Tres Cantos;439540;4494238
2835;Juan Owen Monjo Henry;CALLE;Valentín Juara Bellot;4;Alcalá de Henares;469507;4482734
2836;Eva Valenzuela  Peragon;AVDA;Polideportivo;16;Rozas de Madrid, Las;425651;4483023
2837;Antonia Calzada De Lucas;CALLE;Calvario;33;Galapagar;414738;4492538
2838;Maria Ascension Garcia Espona;CALLE;Santa Fe;8;Pozuelo de Alarcón;432223;4477643
2839;Laura Lahoz Vives;CALLE;Moreras;42;Majadahonda;426962;4479029
2840;Maria Jesus De La Viuda Villanueva;CALLE;de la Calderilla;1;Madrid;437376;4468532
2841;Patricia Mª Jesus Gavilanes Mañas;CALLE;Santolina;S/N;Rozas de Madrid, Las;421443;4485733
2842;Antonio García Garzón;AVDA;Pilar Miró;57;Rivas-Vaciamadrid;455987;4467513
2843;Mª Del Pilar Bolivar Hispan;CALLE;de Flora Tristán;14;Leganés;436762;4466426
2844;Maria Cortes Martinez Paños;CALLE;de la Cueva;6;Chinchón;464295;4443502
2845;Jose Ramon Del Castillo Sanchez;CALLE;de Cantabria;8;Arroyomolinos;421686;4458510
2846;Jorge Llaurado Perez;PLAZA;del Guijo;2;Galapagar;413510;4495379
2847;Maria Francisca Guadarrama Garcia;SECT;Islas;21;Tres Cantos;440520;4493730
2848;Mª Angeles Gomez Del Rio;AVDA;de Pablo Iglesias;84;Rivas-Vaciamadrid;455669;4466174
2849;Ainoa Álvarez  Díaz;AVDA;de Europa;S/N;Getafe;436245;4459605
2850;Mª Angeles Ponce Fernandez;CALLE;de Pozuelo;25;Fuenlabrada;432273;4459872
2851;Mª Mar Ursua Villar;CALLE;Fromista;12;Fuenlabrada;431657;4460884
2852;Mª Juana Gomez Ballesteros;PLAZA;Adolfo Marsillach;S/N;Parla;434630;4454361
2853;David Andres Garcia;PLAZA;del Mar Egeo;13;Coslada;451291;4474202
2854;Maria Pardo Montero;AVDA;de los Linares;10;Boalo, El;420054;4509825
2855;Enrique Bocigas Huescar;AVDA;de la Tolerancia;5;Arganda del Rey;462057;4462207
2856;Jose Ignacio Garcia Sanchez;CALLE;de San Gregorio;73;Galapagar;415283;4492709
2857;Elena Solano Hernando;CALLE;Jose Maria Pereda;28;Alcalá de Henares;469034;4483374
2858;Maria Paloma López Llorens;AVDA;de Europa;120;Valdemoro;442803;4447781
2859;Mª Elena Rios Cubero;AVDA;de la Libertad;24;Colmenar Viejo;435363;4501391
2860;Jesus Sarabia Bonet;CALLE;Real;21;Collado Villalba;414733;4497992
2861;Mar Milan Candelas;CALLE;Jesús del Gran Poder;31;Getafe;444324;4463810
2862;Natalia Gonzalez De La Huerta;AVDA;Europa;23;Pozuelo de Alarcón;433404;4477262
2863;Mª Rosa Navarro Bonilla;SECT;Pueblos;36;Tres Cantos;439447;4495636
2864;Amelia De Pereda Bañuelos;CALLE;Vía del Berrocal;47;Moralzarzal;418405;4503601
2865;Ester Salmeron Molina;AVDA;Juan Carlos I;14;Alcalá de Henares;466566;4481454
2866;Juan Francisco Garcia Jimenez;CALLE;Lérida;8;Fuenlabrada;432583;4460742
2867;Esther Lidia Moreno Falcon;CALLE;Islas Columbretes;1;Humanes de Madrid;429750;4455848
2868;Mª Del Carmen Heras Ballestero;AVDA;Miguel de Unamuno;6;Alcalá de Henares;468310;4482927
2869;Eva Mª Castellano Cano;CALLE;de las Alpujarras;3 ;Pinto;441017;4454753
2870;Luisa Avila Muñoz;CALLE;de Peñalara;2;Pozuelo de Alarcón;431928;4478802
2871;Isabel Mª Cañero Serrano;CALLE;Juan de Soto;3;Alcalá de Henares;469989;4481633
2872;Juan Tovar Gallego;CALLE;Escalinata;2;Guadarrama;407872;4502817
2873;Maria Rocio Perez Lamuedra;AVDA;España;51;Majadahonda;426546;4479899
2874;Jose Antonio Barbero Gonzalez;CALLE;Quiñón;11;San Martín de la Vega;450492;4450605
2875;Aquilino Joaquin Garcia Perea;CALLE;de Salvador Dalí;15;Mejorada del Campo;459106;4471561
2876;Mª Angela Zabalza Albero;CALLE;Larra;15;Móstoles;425167;4463937
2877;Blanca Atenza De La Fuente;CALLE;de Cirauqui;4;Madrid;442997;4483438
2878;Carlos Zubia Robledano;CALLE;de la Ronda de San Juan;20;Navalcarnero;414240;4460611
2879;María Jose Aragones Fernandez;CALLE;Puerto de los Leones;8;Majadahonda;425731;4480946
2880;Irene Gomez Morales;CALLE;de la Playa de San Juan;13;Madrid;450029;4480559
2881;Maria Angeles Rico Marquez;CALLE;Presidente José María Aznar;8;Arganda del Rey;462022;4460689
2882;Bernarda Prieto Jimenez;PASEO;de los Pozos;27;Torres de la Alameda;469191;4472676
2883;Maria Mercedes Alvarez-Rea Rojo;CTRA;Nacional II;KM 34;Alcalá de Henares;471979;4483587
2884;Juan Manuel Aguiar Merino;AVDA;Rey Juan Carlos I;53;Leganés;436676;4465274
2885;Maria De La Sey Abanades Contreras;CALLE;de los Colegios;2;Meco;472472;4489287
2887;Rosario Celia Reyes Parra;AVDA;de Juan Carlos I;;Getafe;436380;4460965
2888;Beatriz Gómez Romero;CALLE;Mar del Norte;1;Coslada;451510;4474483
2889;Mauro Miguel Gallego De Diego;CALLE;de Alcobendas;23;Leganés;433182;4462879
2890;Raquel Ruiz De Castañeda Rodriguez;CALLE;Ronda Fiscal;7;Alcalá de Henares;468669;4480272
2891;Miguel Angel Arias Miravalles;AVDA;de Isabel de Farnesio;24;Boadilla del Monte;424844;4472522
2892;Dominica Moran Gonzalez;CALLE;de los Claveles;23;Fuenlabrada;429918;4460617
2893;Maria Luisa Basoco Negrillos;CALLE;Mayor;31;Villalbilla;469969;4476818
2894;Miguel Ruiz Cuesta;CALLE;del Bolillero;35;Tres Cantos;440353;4493747
2895;Pilar Fernandez Fernandez;CALLE;Fuente Cisneros;60;Alcorcón;427329;4465559
2896;Mª Begoña Garcia-Donas Tellez;CALLE;de María Sevilla Diago;24;Madrid;448489;4476012
2897;Maria Carmen Abellan Del Vas;AVDA;de Ronda;56;Parla;433790;4454894
2898;Enrique Paredes  Garcia;CALLE;Talamanca;2;Fuente el Saz de Jarama;456511;4498156
2899;Ana Rosa Sanchez Serrano;AVDA;de la Ilustración;106;Velilla de San Antonio;459165;4469096
2900;Pilar Velez Garcia-Nieto;AVDA;de la Vega;1;Alcobendas;447104;4487464
2901;Maria Jesus Lozano Estevan;CALLE;Norias;9;Majadahonda;426189;4480458
2902;Antonia Martinez Parejo;AVDA;de las Víctimas del Terrorismo;S/N;Galapagar;415643;4493011
2903;Pablo Vives Peñaranda;AVDA;Nuestra Señora del Retamar;;Rozas de Madrid, Las;424868;4483818
2904;Mª De Gracia Espelleta Campanario;CALLE;San Juan;13;San Lorenzo de El Escorial;403205;4494192
2905;Pablo José Azañedo  Terceño;AVDA;del Infante Don Luis;7;Boadilla del Monte;424002;4473305
2906;Susana Guijarro Olivenza;CALLE;Moreras;S/N;Majadahonda;426563;4478743
2907;Maria Del Carmen Nuñez Martin;PASEO;Valdelasfuentes;3;Alcobendas;444605;4488915
2908;Jose Antonio Avila Linares;AVDA;de Levante;236;Rivas-Vaciamadrid;455867;4465711
2909;Quintiliano Perez Muñoz;AVDA;de la Haya;8;Arganda del Rey;461664;4461046
2910;Maria Almudena Ponce Salvatierra;AVDA;de la Reina Sofía;14;Leganés;436276;4466020
2911;Carlos Torres Feced;CALLE;de Andrés Sánchez Pastor;25;Colmenar Viejo;434453;4500967
2912;Marcos Clodoaldo Mendez Gonzalez;AVDA;Alejandro Rubio;20;Guadalix de la Sierra;441159;4515098
2913;Luis Vicente De La Morena  Del Valle;CALLE;de la Cruz de Piedra;2;Loeches;464892;4470666
2914;Francisco Javier Garcia Gonzalez;CALLE;de la Sagrada Familia;1;Rozas de Madrid, Las;425846;4482653
2915;Marta Esteban Iribarren;CALLE;Lola Gaos;s/n;Collado Villalba;415947;4499966
2916;Jose Mª Oliva De Las Heras;CALLE;Mariano José de Larra;59;Villalbilla;469260;4477175
2917;Natalia Ramos Gutierrez;SECT;Embarcaciones;4;Tres Cantos;440341;4494183
2918;Leyre Martinez Motilla;AVDA;de Andalucía;9;Valdemoro;442657;4449055
2919;Laura Gonzalez Vallejo;CALLE;Francisco Ayala;13;San Sebastián de los Reyes;448185;4490608
2920;Pedro Ignacio Villalba Canales;CALLE;de los Hermanos Machado;5;Pinto;440625;4455267
2921;Pablo Pérez Larrubia;CALLE;Chile;8;Rozas de Madrid, Las;423919;4488557
2922;Maria Del Prado Ayala Muñoz;AVDA;de Bruselas;21-23;Alcobendas;445828;4486846
2923;Pedro Caballero Sayalero;CALLE;Alcalde José María Durán y Pelayo;2;Leganés;432943;4462992
2924;Beatriz Lara Lopez;CALLE;de los Químicos;2;Majadahonda;423864;4482518
2925;Francisco Javier Martin Martin;AVDA;de la Carrera;3;Pozuelo de Alarcón;433249;4472858
2926;Olga Beato Cabrito;CALLE;Marie Curie;4;Rivas-Vaciamadrid;455465;4465190
2928;Carmen Del Aguila De La Puente;CALLE;Vicente Gaos;3;Coslada;454688;4474691
2929;Jaime García Vallejo;PASEO;Valdelasfuentes;11;Alcobendas;444624;4489236
2930;Asuncion Zaragoza Castellano;CALLE;de Pedro Rubín de Celis;32;Pinto;440847;4455202
2931;Isabel Manuela Recuenco Martínez;CALLE;Copenhague;12;Rozas de Madrid, Las;424700;4484038
2932;Jesus Ramos Martin;AVDA;de los Almendros;;Rivas-Vaciamadrid;454782;4469871
2935;Francisco Luis Cosano Cordón;CALLE;de la Fantasía;8;Alcobendas;444205;4489345
2937;Romulo Angulo Madero;GTA;de las Amazonas;7;Valdemoro;441359;4447463
2938;Ana Bravo Plaza;AVDA;del Ejército;42;Arganda del Rey;461955;4461476
2939;Consuelo Alvarez Santiago;CALLE;de Pérez Escrich;6;Pinto;440374;4455320
2940;Mª Carmen Yanguela De La Riva;CALLE;Dalí;20;Valdemoro;441817;4449750
2941;Mª Victoria Alvarez Arroyo;CALLE;de la Mosquilona;80;Colmenar Viejo;434298;4501795
2942;Rafael Lledó Ruiz;PASEO;de Capa Negra;6;Rivas-Vaciamadrid;454193;4467130
2943;Celia Isabel Del Pino Rodriguez;CALLE;Camilo José Cela;4;Rozas de Madrid, Las;423991;4485611
2944;Cristina Pagan Almarza;CALLE;del Monte Amor;s/n;Boadilla del Monte;423822;4474073
2945;Juan Francisco Garcia De Juan;CALLE;Real;20;Molar, El;450775;4509145
2946;Noe Eutiquio Barbero Guijarro;CALLE;Cordel de Valladolid;6;Collado Villalba;414177;4498772
2947;Aurora Luna Aguiar;AVDA;Juan XXIII;10;Leganés;433703;4466219
2948;Francisco José Farfán Sedano;AVDA;de Julio Fuentes;12;Boadilla del Monte;424004;4474984
2949;Miguel Angel Arranz  Martinez;CALLE;Manuel de Falla;1;Majadahonda;427051;4477948
2950;Manuel Mascias Albarran;AVDA;Juan Pablo II;18;Pinto;440526;4456779
2951;Antonio Martin Martin;CALLE;Norias;80;Majadahonda;427837;4480360
2952;Elena Perez Martin;CTRA;de Boadilla-Majadahonda;46;Boadilla del Monte;425339;4473522
2953;Mª Del Mar Reina Caparros;CALLE;las Trece Rosas;2;Rivas-Vaciamadrid;454182;4469646
2954;Marta Garcia Solano;AVDA;Europa;15;Pozuelo de Alarcón;433014;4476907
2955;Mª Amparo Álvarez Menor;CALLE;de Lilí Álvarez;28;Valdemoro;441284;4450043
2956;Beatriz Sebastián Gómez;CALLE;Fresa;2;Majadahonda;425854;4478667
2957;Maria Eugenia Rodriguez Pinilla;AVDA;del Siglo XXI;12;Boadilla del Monte;423691;4473308
2958;Paulino Estrada Fernandez;CALLE;de San Sebastián;29;Arganda del Rey;461605;4461993
2959;Clara Fernández-Shaw  Toda;TRVA;San Cayetano;1;Pozuelo de Alarcón;432211;4477953
2960;Luis Garcia Sevillano;AVDA;del Nuevo Mundo;s/n;Boadilla del Monte;424703;4473139
2961;Carolina Carracedo Llamas;AVDA;de Monasterio de Silos;14;Madrid;439866;4483885
2962;Mari Carmen Lasheras Ruiz;AVDA;de Isabel de Farnesio;31;Boadilla del Monte;424925;4472488
2963;Elena Martinez Santiago;AVDA;de España;20;Valdemoro;441165;4449226
2964;Cristina Pérez Sanz;TRVA;de Navaluenga;1;Majadahonda;427634;4480961
2965;Alfonso Gamarra Romero;AVDA;de París;2;Arganda del Rey;461538;4461370
2966;Flora Maria Peñaranda Rivera;CALLE;Estación;18;Rozas de Madrid, Las;426262;4483057
2967;Danel Fochs Heredia;AVDA;del Mar Mediterráneo;3;Valdemoro;442186;4448467
2968;Yadira Peña Proenza;AVDA;Luis García Cereceda;s/n;Pozuelo de Alarcón;432440;4473219
2969;Alfredo Miguel Gonzalez;AVDA;del Infante Don Luis;3;Boadilla del Monte;424104;4473577
2970;Concepcion Crespo De Santos;CALLE;Kalamos;30;Rozas de Madrid, Las;421353;4485897
2971;Ana Cristina Martinez Padial;CALLE;de Ágata Christie;5;Valdemoro;441158;4449697
2972;Elisa Albiñala Durá;PLAZA;de Blimea;2;Rivas-Vaciamadrid;453595;4468202
2973;Cristina Celestino Esteban;PASEO;de la Estación;19;Valdemoro;442960;4449405
2974;Alfonso Rodríguez Chamorro;PASEO;de las Camelias;s/n;Paracuellos de Jarama;456452;4483695
2975;Miguel Angel Navarro Madrid;CALLE;Quevedo;15;Paracuellos de Jarama;457112;4483324
2976;Encarnación Tudela Recovenis;AVDA;Príncipe de Asturias;83;Villaviciosa de Odón;423414;4467285
2977;Monica Aracil Fernandez;CALLE;Concepción;12;Villanueva del Pardillo;418703;4482536
2978;Maria Esther Gil Alegre;CALLE;Castillo de Arévalo;9;Rozas de Madrid, Las;424136;4484567
2979;Maria De Las Mercedes González Rubio;URB;Gran Hábitat;bloque 1;Arganda del Rey;462496;4461589
